id,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
569,X2020.48,49,0,2020,26.90086872,10.98902345,0,48.49816664,73.0288033,10.98902345,10.44733168,11.49291757,14.31440876,12.46562337,14.82799936,17.65250585,21.28588317,21.3539355,22.08752029,0,0.059171598,0.797337278,5.375739645,0,0,0.178698225,0,0,0.60295858,26.90086872,25.94187469,25.24032545,28.54945965,29.5962342,31.17039777,33.08770027,34.28195683,34.80061621,34.66716876,48.49816664,48.93213566,56.92228152,56.92442478,50.7942171,48.08292288,50.41226089,52.82274896,57.51598888,62.65323466,73.0288033,67.06486953,68.31065143,67.63404759,61.91845414,52.94232935,56.50286398,59.62614952,56.27867327,59.01405005
570,X2020.49,50,0,2020,23.32843095,12.01980459,0.671893491,49.0531564,76.52387356,12.01980459,10.98902345,10.44733168,11.49291757,14.31440876,12.46562337,14.82799936,17.65250585,21.28588317,21.3539355,0.671893491,0,0.059171598,0.797337278,5.375739645,0,0,0.178698225,0,0,23.32843095,26.90086872,25.94187469,25.24032545,28.54945965,29.5962342,31.17039777,33.08770027,34.28195683,34.80061621,49.0531564,48.49816664,48.93213566,56.92228152,56.92442478,50.7942171,48.08292288,50.41226089,52.82274896,57.51598888,76.52387356,73.0288033,67.06486953,68.31065143,67.63404759,61.91845414,52.94232935,56.50286398,59.62614952,56.27867327
571,X2020.50,51,0,2020,20.59220458,6.538566318,0.565680473,46.32052916,67.49736245,6.538566318,12.01980459,10.98902345,10.44733168,11.49291757,14.31440876,12.46562337,14.82799936,17.65250585,21.28588317,0.565680473,0.671893491,0,0.059171598,0.797337278,5.375739645,0,0,0.178698225,0,20.59220458,23.32843095,26.90086872,25.94187469,25.24032545,28.54945965,29.5962342,31.17039777,33.08770027,34.28195683,46.32052916,49.0531564,48.49816664,48.93213566,56.92228152,56.92442478,50.7942171,48.08292288,50.41226089,52.82274896,67.49736245,76.52387356,73.0288033,67.06486953,68.31065143,67.63404759,61.91845414,52.94232935,56.50286398,59.62614952
572,X2020.51,52,0,2020,21.63148151,6.748591296,0.040828402,49.19416694,71.40189019,6.748591296,6.538566318,12.01980459,10.98902345,10.44733168,11.49291757,14.31440876,12.46562337,14.82799936,17.65250585,0.040828402,0.565680473,0.671893491,0,0.059171598,0.797337278,5.375739645,0,0,0.178698225,21.63148151,20.59220458,23.32843095,26.90086872,25.94187469,25.24032545,28.54945965,29.5962342,31.17039777,33.08770027,49.19416694,46.32052916,49.0531564,48.49816664,48.93213566,56.92228152,56.92442478,50.7942171,48.08292288,50.41226089,71.40189019,67.49736245,76.52387356,73.0288033,67.06486953,68.31065143,67.63404759,61.91845414,52.94232935,56.50286398
573,,1,0,2021,22.67929552,10.6635657,5.702058824,50.87850675,77.54091874,10.6635657,6.748591296,6.538566318,12.01980459,10.98902345,10.44733168,11.49291757,14.31440876,12.46562337,14.82799936,5.702058824,0.040828402,0.565680473,0.671893491,0,0.059171598,0.797337278,5.375739645,0,0,22.67929552,21.63148151,20.59220458,23.32843095,26.90086872,25.94187469,25.24032545,28.54945965,29.5962342,31.17039777,50.87850675,49.19416694,46.32052916,49.0531564,48.49816664,48.93213566,56.92228152,56.92442478,50.7942171,48.08292288,77.54091874,71.40189019,67.49736245,76.52387356,73.0288033,67.06486953,68.31065143,67.63404759,61.91845414,52.94232935
574,,2,0,2021,20.4238267,9.266029797,0.168235294,46.34418852,50.9415734,9.266029797,10.6635657,6.748591296,6.538566318,12.01980459,10.98902345,10.44733168,11.49291757,14.31440876,12.46562337,0.168235294,5.702058824,0.040828402,0.565680473,0.671893491,0,0.059171598,0.797337278,5.375739645,0,20.4238267,22.67929552,21.63148151,20.59220458,23.32843095,26.90086872,25.94187469,25.24032545,28.54945965,29.5962342,46.34418852,50.87850675,49.19416694,46.32052916,49.0531564,48.49816664,48.93213566,56.92228152,56.92442478,50.7942171,50.9415734,77.54091874,71.40189019,67.49736245,76.52387356,73.0288033,67.06486953,68.31065143,67.63404759,61.91845414
575,,3,0,2021,20.53932009,7.903079534,0,42.46826344,81.11464595,7.903079534,9.266029797,10.6635657,6.748591296,6.538566318,12.01980459,10.98902345,10.44733168,11.49291757,14.31440876,0,0.168235294,5.702058824,0.040828402,0.565680473,0.671893491,0,0.059171598,0.797337278,5.375739645,20.53932009,20.4238267,22.67929552,21.63148151,20.59220458,23.32843095,26.90086872,25.94187469,25.24032545,28.54945965,42.46826344,46.34418852,50.87850675,49.19416694,46.32052916,49.0531564,48.49816664,48.93213566,56.92228152,56.92442478,81.11464595,50.9415734,77.54091874,71.40189019,67.49736245,76.52387356,73.0288033,67.06486953,68.31065143,67.63404759
576,,4,0,2021,18.66187152,7.721577344,0,38.45049221,87.62673551,7.721577344,7.903079534,9.266029797,10.6635657,6.748591296,6.538566318,12.01980459,10.98902345,10.44733168,11.49291757,0,0,0.168235294,5.702058824,0.040828402,0.565680473,0.671893491,0,0.059171598,0.797337278,18.66187152,20.53932009,20.4238267,22.67929552,21.63148151,20.59220458,23.32843095,26.90086872,25.94187469,25.24032545,38.45049221,42.46826344,46.34418852,50.87850675,49.19416694,46.32052916,49.0531564,48.49816664,48.93213566,56.92228152,87.62673551,81.11464595,50.9415734,77.54091874,71.40189019,67.49736245,76.52387356,73.0288033,67.06486953,68.31065143
577,,5,0,2021,22.61346585,6.936838594,0.036470588,33.70569613,50.91074726,6.936838594,7.721577344,7.903079534,9.266029797,10.6635657,6.748591296,6.538566318,12.01980459,10.98902345,10.44733168,0.036470588,0,0,0.168235294,5.702058824,0.040828402,0.565680473,0.671893491,0,0.059171598,22.61346585,18.66187152,20.53932009,20.4238267,22.67929552,21.63148151,20.59220458,23.32843095,26.90086872,25.94187469,33.70569613,38.45049221,42.46826344,46.34418852,50.87850675,49.19416694,46.32052916,49.0531564,48.49816664,48.93213566,50.91074726,87.62673551,81.11464595,50.9415734,77.54091874,71.40189019,67.49736245,76.52387356,73.0288033,67.06486953
578,,6,0,2021,24.63881695,9.414863773,1.987058824,31.27963026,74.79228274,9.414863773,6.936838594,7.721577344,7.903079534,9.266029797,10.6635657,6.748591296,6.538566318,12.01980459,10.98902345,1.987058824,0.036470588,0,0,0.168235294,5.702058824,0.040828402,0.565680473,0.671893491,0,24.63881695,22.61346585,18.66187152,20.53932009,20.4238267,22.67929552,21.63148151,20.59220458,23.32843095,26.90086872,31.27963026,33.70569613,38.45049221,42.46826344,46.34418852,50.87850675,49.19416694,46.32052916,49.0531564,48.49816664,74.79228274,50.91074726,87.62673551,81.11464595,50.9415734,77.54091874,71.40189019,67.49736245,76.52387356,73.0288033
579,,7,0,2021,27.06244133,11.38671517,0.219117647,29.48665911,87.97483545,11.38671517,9.414863773,6.936838594,7.721577344,7.903079534,9.266029797,10.6635657,6.748591296,6.538566318,12.01980459,0.219117647,1.987058824,0.036470588,0,0,0.168235294,5.702058824,0.040828402,0.565680473,0.671893491,27.06244133,24.63881695,22.61346585,18.66187152,20.53932009,20.4238267,22.67929552,21.63148151,20.59220458,23.32843095,29.48665911,31.27963026,33.70569613,38.45049221,42.46826344,46.34418852,50.87850675,49.19416694,46.32052916,49.0531564,87.97483545,74.79228274,50.91074726,87.62673551,81.11464595,50.9415734,77.54091874,71.40189019,67.49736245,76.52387356
580,,8,0,2021,29.16477042,12.47033182,0.02,23.87719939,69.80227332,12.47033182,11.38671517,9.414863773,6.936838594,7.721577344,7.903079534,9.266029797,10.6635657,6.748591296,6.538566318,0.02,0.219117647,1.987058824,0.036470588,0,0,0.168235294,5.702058824,0.040828402,0.565680473,29.16477042,27.06244133,24.63881695,22.61346585,18.66187152,20.53932009,20.4238267,22.67929552,21.63148151,20.59220458,23.87719939,29.48665911,31.27963026,33.70569613,38.45049221,42.46826344,46.34418852,50.87850675,49.19416694,46.32052916,69.80227332,87.97483545,74.79228274,50.91074726,87.62673551,81.11464595,50.9415734,77.54091874,71.40189019,67.49736245
581,,9,0,2021,30.92615414,14.22480063,0,18.95132198,64.03594104,14.22480063,12.47033182,11.38671517,9.414863773,6.936838594,7.721577344,7.903079534,9.266029797,10.6635657,6.748591296,0,0.02,0.219117647,1.987058824,0.036470588,0,0,0.168235294,5.702058824,0.040828402,30.92615414,29.16477042,27.06244133,24.63881695,22.61346585,18.66187152,20.53932009,20.4238267,22.67929552,21.63148151,18.95132198,23.87719939,29.48665911,31.27963026,33.70569613,38.45049221,42.46826344,46.34418852,50.87850675,49.19416694,64.03594104,69.80227332,87.97483545,74.79228274,50.91074726,87.62673551,81.11464595,50.9415734,77.54091874,71.40189019
582,,10,0,2021,32.5213101,15.97665992,0.091470588,22.18680432,85.50869077,15.97665992,14.22480063,12.47033182,11.38671517,9.414863773,6.936838594,7.721577344,7.903079534,9.266029797,10.6635657,0.091470588,0,0.02,0.219117647,1.987058824,0.036470588,0,0,0.168235294,5.702058824,32.5213101,30.92615414,29.16477042,27.06244133,24.63881695,22.61346585,18.66187152,20.53932009,20.4238267,22.67929552,22.18680432,18.95132198,23.87719939,29.48665911,31.27963026,33.70569613,38.45049221,42.46826344,46.34418852,50.87850675,85.50869077,64.03594104,69.80227332,87.97483545,74.79228274,50.91074726,87.62673551,81.11464595,50.9415734,77.54091874
583,,11,0,2021,32.11787008,16.58435326,0.445,20.66919859,88.7979762,16.58435326,15.97665992,14.22480063,12.47033182,11.38671517,9.414863773,6.936838594,7.721577344,7.903079534,9.266029797,0.445,0.091470588,0,0.02,0.219117647,1.987058824,0.036470588,0,0,0.168235294,32.11787008,32.5213101,30.92615414,29.16477042,27.06244133,24.63881695,22.61346585,18.66187152,20.53932009,20.4238267,20.66919859,22.18680432,18.95132198,23.87719939,29.48665911,31.27963026,33.70569613,38.45049221,42.46826344,46.34418852,88.7979762,85.50869077,64.03594104,69.80227332,87.97483545,74.79228274,50.91074726,87.62673551,81.11464595,50.9415734
584,,12,0,2021,33.45439566,17.85928032,0.152352941,20.88641409,58.84335106,17.85928032,16.58435326,15.97665992,14.22480063,12.47033182,11.38671517,9.414863773,6.936838594,7.721577344,7.903079534,0.152352941,0.445,0.091470588,0,0.02,0.219117647,1.987058824,0.036470588,0,0,33.45439566,32.11787008,32.5213101,30.92615414,29.16477042,27.06244133,24.63881695,22.61346585,18.66187152,20.53932009,20.88641409,20.66919859,22.18680432,18.95132198,23.87719939,29.48665911,31.27963026,33.70569613,38.45049221,42.46826344,58.84335106,88.7979762,85.50869077,64.03594104,69.80227332,87.97483545,74.79228274,50.91074726,87.62673551,81.11464595
585,,13,0,2021,36.20656208,18.05892238,0,17.52119437,83.38363907,18.05892238,17.85928032,16.58435326,15.97665992,14.22480063,12.47033182,11.38671517,9.414863773,6.936838594,7.721577344,0,0.152352941,0.445,0.091470588,0,0.02,0.219117647,1.987058824,0.036470588,0,36.20656208,33.45439566,32.11787008,32.5213101,30.92615414,29.16477042,27.06244133,24.63881695,22.61346585,18.66187152,17.52119437,20.88641409,20.66919859,22.18680432,18.95132198,23.87719939,29.48665911,31.27963026,33.70569613,38.45049221,83.38363907,58.84335106,88.7979762,85.50869077,64.03594104,69.80227332,87.97483545,74.79228274,50.91074726,87.62673551
586,,14,0,2021,37.59936612,18.30663117,0.022058824,11.16964756,91.89832939,18.30663117,18.05892238,17.85928032,16.58435326,15.97665992,14.22480063,12.47033182,11.38671517,9.414863773,6.936838594,0.022058824,0,0.152352941,0.445,0.091470588,0,0.02,0.219117647,1.987058824,0.036470588,37.59936612,36.20656208,33.45439566,32.11787008,32.5213101,30.92615414,29.16477042,27.06244133,24.63881695,22.61346585,11.16964756,17.52119437,20.88641409,20.66919859,22.18680432,18.95132198,23.87719939,29.48665911,31.27963026,33.70569613,91.89832939,83.38363907,58.84335106,88.7979762,85.50869077,64.03594104,69.80227332,87.97483545,74.79228274,50.91074726
587,,15,0,2021,38.61750287,20.03106443,0.133235294,11.65152056,73.36848212,20.03106443,18.30663117,18.05892238,17.85928032,16.58435326,15.97665992,14.22480063,12.47033182,11.38671517,9.414863773,0.133235294,0.022058824,0,0.152352941,0.445,0.091470588,0,0.02,0.219117647,1.987058824,38.61750287,37.59936612,36.20656208,33.45439566,32.11787008,32.5213101,30.92615414,29.16477042,27.06244133,24.63881695,11.65152056,11.16964756,17.52119437,20.88641409,20.66919859,22.18680432,18.95132198,23.87719939,29.48665911,31.27963026,73.36848212,91.89832939,83.38363907,58.84335106,88.7979762,85.50869077,64.03594104,69.80227332,87.97483545,74.79228274
588,,16,0,2021,36.63552022,20.64970745,3.233235294,12.01922425,71.29767825,20.64970745,20.03106443,18.30663117,18.05892238,17.85928032,16.58435326,15.97665992,14.22480063,12.47033182,11.38671517,3.233235294,0.133235294,0.022058824,0,0.152352941,0.445,0.091470588,0,0.02,0.219117647,36.63552022,38.61750287,37.59936612,36.20656208,33.45439566,32.11787008,32.5213101,30.92615414,29.16477042,27.06244133,12.01922425,11.65152056,11.16964756,17.52119437,20.88641409,20.66919859,22.18680432,18.95132198,23.87719939,29.48665911,71.29767825,73.36848212,91.89832939,83.38363907,58.84335106,88.7979762,85.50869077,64.03594104,69.80227332,87.97483545
589,,17,0,2021,38.75151852,20.48122098,0.172941176,14.15587427,93.79832286,20.48122098,20.64970745,20.03106443,18.30663117,18.05892238,17.85928032,16.58435326,15.97665992,14.22480063,12.47033182,0.172941176,3.233235294,0.133235294,0.022058824,0,0.152352941,0.445,0.091470588,0,0.02,38.75151852,36.63552022,38.61750287,37.59936612,36.20656208,33.45439566,32.11787008,32.5213101,30.92615414,29.16477042,14.15587427,12.01922425,11.65152056,11.16964756,17.52119437,20.88641409,20.66919859,22.18680432,18.95132198,23.87719939,93.79832286,71.29767825,73.36848212,91.89832939,83.38363907,58.84335106,88.7979762,85.50869077,64.03594104,69.80227332
590,,18,0,2021,37.39179447,23.38503553,1.056176471,18.32118838,88.95123389,23.38503553,20.48122098,20.64970745,20.03106443,18.30663117,18.05892238,17.85928032,16.58435326,15.97665992,14.22480063,1.056176471,0.172941176,3.233235294,0.133235294,0.022058824,0,0.152352941,0.445,0.091470588,0,37.39179447,38.75151852,36.63552022,38.61750287,37.59936612,36.20656208,33.45439566,32.11787008,32.5213101,30.92615414,18.32118838,14.15587427,12.01922425,11.65152056,11.16964756,17.52119437,20.88641409,20.66919859,22.18680432,18.95132198,88.95123389,93.79832286,71.29767825,73.36848212,91.89832939,83.38363907,58.84335106,88.7979762,85.50869077,64.03594104
591,,19,0,2021,35.56632761,22.34499445,16.30735294,25.68737675,54.13750364,22.34499445,23.38503553,20.48122098,20.64970745,20.03106443,18.30663117,18.05892238,17.85928032,16.58435326,15.97665992,16.30735294,1.056176471,0.172941176,3.233235294,0.133235294,0.022058824,0,0.152352941,0.445,0.091470588,35.56632761,37.39179447,38.75151852,36.63552022,38.61750287,37.59936612,36.20656208,33.45439566,32.11787008,32.5213101,25.68737675,18.32118838,14.15587427,12.01922425,11.65152056,11.16964756,17.52119437,20.88641409,20.66919859,22.18680432,54.13750364,88.95123389,93.79832286,71.29767825,73.36848212,91.89832939,83.38363907,58.84335106,88.7979762,85.50869077
592,,20,0,2021,33.73399245,22.86293288,38.39382353,36.32193282,82.31351697,22.86293288,22.34499445,23.38503553,20.48122098,20.64970745,20.03106443,18.30663117,18.05892238,17.85928032,16.58435326,38.39382353,16.30735294,1.056176471,0.172941176,3.233235294,0.133235294,0.022058824,0,0.152352941,0.445,33.73399245,35.56632761,37.39179447,38.75151852,36.63552022,38.61750287,37.59936612,36.20656208,33.45439566,32.11787008,36.32193282,25.68737675,18.32118838,14.15587427,12.01922425,11.65152056,11.16964756,17.52119437,20.88641409,20.66919859,82.31351697,54.13750364,88.95123389,93.79832286,71.29767825,73.36848212,91.89832939,83.38363907,58.84335106,88.7979762
593,,21,0,2021,35.77555315,23.23419656,19.70323529,41.38065778,92.07132415,23.23419656,22.86293288,22.34499445,23.38503553,20.48122098,20.64970745,20.03106443,18.30663117,18.05892238,17.85928032,19.70323529,38.39382353,16.30735294,1.056176471,0.172941176,3.233235294,0.133235294,0.022058824,0,0.152352941,35.77555315,33.73399245,35.56632761,37.39179447,38.75151852,36.63552022,38.61750287,37.59936612,36.20656208,33.45439566,41.38065778,36.32193282,25.68737675,18.32118838,14.15587427,12.01922425,11.65152056,11.16964756,17.52119437,20.88641409,92.07132415,82.31351697,54.13750364,88.95123389,93.79832286,71.29767825,73.36848212,91.89832939,83.38363907,58.84335106
594,,22,0,2021,35.65900979,24.06259373,39.01852941,50.71118992,64.36544891,24.06259373,23.23419656,22.86293288,22.34499445,23.38503553,20.48122098,20.64970745,20.03106443,18.30663117,18.05892238,39.01852941,19.70323529,38.39382353,16.30735294,1.056176471,0.172941176,3.233235294,0.133235294,0.022058824,0,35.65900979,35.77555315,33.73399245,35.56632761,37.39179447,38.75151852,36.63552022,38.61750287,37.59936612,36.20656208,50.71118992,41.38065778,36.32193282,25.68737675,18.32118838,14.15587427,12.01922425,11.65152056,11.16964756,17.52119437,64.36544891,92.07132415,82.31351697,54.13750364,88.95123389,93.79832286,71.29767825,73.36848212,91.89832939,83.38363907
595,,23,0,2021,37.76301401,26.4788381,9.405294118,40.52778938,72.46727346,26.4788381,24.06259373,23.23419656,22.86293288,22.34499445,23.38503553,20.48122098,20.64970745,20.03106443,18.30663117,9.405294118,39.01852941,19.70323529,38.39382353,16.30735294,1.056176471,0.172941176,3.233235294,0.133235294,0.022058824,37.76301401,35.65900979,35.77555315,33.73399245,35.56632761,37.39179447,38.75151852,36.63552022,38.61750287,37.59936612,40.52778938,50.71118992,41.38065778,36.32193282,25.68737675,18.32118838,14.15587427,12.01922425,11.65152056,11.16964756,72.46727346,64.36544891,92.07132415,82.31351697,54.13750364,88.95123389,93.79832286,71.29767825,73.36848212,91.89832939
596,,24,0,2021,33.76097983,24.53252375,79.79088235,64.07157456,92.83176633,24.53252375,26.4788381,24.06259373,23.23419656,22.86293288,22.34499445,23.38503553,20.48122098,20.64970745,20.03106443,79.79088235,9.405294118,39.01852941,19.70323529,38.39382353,16.30735294,1.056176471,0.172941176,3.233235294,0.133235294,33.76097983,37.76301401,35.65900979,35.77555315,33.73399245,35.56632761,37.39179447,38.75151852,36.63552022,38.61750287,64.07157456,40.52778938,50.71118992,41.38065778,36.32193282,25.68737675,18.32118838,14.15587427,12.01922425,11.65152056,92.83176633,72.46727346,64.36544891,92.07132415,82.31351697,54.13750364,88.95123389,93.79832286,71.29767825,73.36848212
597,,25,0,2021,33.63733505,25.23516694,52.18852941,66.08494172,84.30784257,25.23516694,24.53252375,26.4788381,24.06259373,23.23419656,22.86293288,22.34499445,23.38503553,20.48122098,20.64970745,52.18852941,79.79088235,9.405294118,39.01852941,19.70323529,38.39382353,16.30735294,1.056176471,0.172941176,3.233235294,33.63733505,33.76097983,37.76301401,35.65900979,35.77555315,33.73399245,35.56632761,37.39179447,38.75151852,36.63552022,66.08494172,64.07157456,40.52778938,50.71118992,41.38065778,36.32193282,25.68737675,18.32118838,14.15587427,12.01922425,84.30784257,92.83176633,72.46727346,64.36544891,92.07132415,82.31351697,54.13750364,88.95123389,93.79832286,71.29767825
598,,26,0,2021,36.72045059,26.46467553,17.91294118,59.60438596,62.47470231,26.46467553,25.23516694,24.53252375,26.4788381,24.06259373,23.23419656,22.86293288,22.34499445,23.38503553,20.48122098,17.91294118,52.18852941,79.79088235,9.405294118,39.01852941,19.70323529,38.39382353,16.30735294,1.056176471,0.172941176,36.72045059,33.63733505,33.76097983,37.76301401,35.65900979,35.77555315,33.73399245,35.56632761,37.39179447,38.75151852,59.60438596,66.08494172,64.07157456,40.52778938,50.71118992,41.38065778,36.32193282,25.68737675,18.32118838,14.15587427,62.47470231,84.30784257,92.83176633,72.46727346,64.36544891,92.07132415,82.31351697,54.13750364,88.95123389,93.79832286
